,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13
2443,ABN10893@N,43.23093765923588,19.915375775603046,42.745196786660195,28.65871148196536,21.372598393330097,32.54463846257083,24.772784501359887,41.28797416893315,11.657780941816418,33.516120207722196,56.831682091355034,26.230007119086938,10.686299196665049,36.91630631575199,31.57315671741946,55.86020034620366,58.77464558165777,4.371667853181156,34.97334282544925,43.23093765923588,0.04099488417694068,0.04096946135061726,0.038261317819004284,0.038057442976843166,0.0402986657901957,0.03929053511542103,0.03811933815586563,0.039423893797228486,0.03848038106537927,0.04128574783771237,0.03931531384963092,0.03876986007793906,0.04099228541153793
2444,ABN10902@N,43.23093765923588,19.915375775603046,42.745196786660195,28.65871148196536,21.372598393330097,32.54463846257083,24.772784501359887,41.28797416893315,11.657780941816418,33.516120207722196,56.831682091355034,26.230007119086938,10.686299196665049,36.91630631575199,31.57315671741946,55.86020034620366,58.77464558165777,4.371667853181156,34.97334282544925,43.23093765923588,0.04099488417694068,0.04096946135061726,0.038261317819004284,0.038057442976843166,0.0402986657901957,0.03929053511542103,0.03811933815586563,0.039423893797228486,0.03848038106537927,0.04128574783771237,0.03931531384963092,0.03876986007793906,0.04099228541153793
2445,ABN10911@N,47.731826824682486,23.378853954946525,47.244767367287764,28.249448528893716,19.48237829578877,22.891794497551803,12.17648643486798,37.50357821939338,9.741189147894385,33.12004310284091,56.01183760039272,15.585902636631015,13.63766480705214,32.145924188051474,33.12004310284091,53.576540313419116,47.244767367287764,5.844713488736631,29.710626901077873,52.11536194123496,0.03966020613186201,0.04026380862956574,0.040176361839867065,0.03918223032042378,0.03944166350944051,0.03997393330757039,0.03785006411818228,0.039558287379197414,0.03881451812231382,0.03980820460040289,0.039406622787661515,0.03902920961508174,0.039775432243711564
2446,ABN10919@N,40.78397508946442,20.637674141656696,46.18908022180308,26.042779273995354,20.146300947807728,25.551406080146386,15.232569009318038,39.30985550791752,7.370597907734534,28.00827204939123,56.50791729263143,17.198061784713914,11.792956652375254,31.93925760018298,31.93925760018298,54.54242451723555,50.6114389664438,6.387851520036596,33.41337718172989,62.895768812668024,0.03976016715713741,0.04030200250451666,0.03860547688297934,0.040033319614407564,0.03846318006426424,0.040162130372944777,0.03714976366208898,0.03833102232217856,0.03998372571455374,0.038318942321224674,0.03882174979805227,0.039172939345716,0.03952238639096681
2447,ABN10927@N,49.17789119990754,19.671156479963017,47.21077555191124,28.523176895946374,20.162935391962094,27.04784015994915,13.278030623975036,35.89986057593251,9.835578239981508,28.0313979839473,57.04635379189275,18.195819743965792,12.78625171197596,26.556061247950073,31.473850367940827,49.66967011190662,45.24365990391494,6.39312585598798,34.91630275193435,62.947700735881654,0.040199675636126656,0.03970235582168772,0.038433355377205436,0.040088301309580444,0.03838169099445164,0.039682880827062804,0.03681173415533297,0.03970344964966683,0.04033511296482957,0.038973228547090594,0.038512640389164285,0.03752747770864126,0.03986918462008416
2448,ABN10935@N,46.924637334361485,22.252920797738437,44.989600743253796,27.09051227550766,19.834125058853825,28.058030571061508,16.931570172192288,35.31441778771534,7.256387216653838,36.76569523104611,55.63230199434609,15.964051876638443,8.223905512207683,32.41186290105381,29.025548866615352,49.82719222102302,47.89215562991533,6.772628068876915,29.993067162169197,54.18102455101532,0.03976492802419987,0.041214160635262134,0.04000980752821788,0.04031447731141478,0.03933659656470567,0.03956000935455209,0.03731004001347201,0.04005398030142059,0.04087328945056135,0.04016237103271922,0.03845094981871857,0.038233794303842245,0.04095644788399112
2449,ACN89696@N,43.96321734512542,23.163415590442426,51.999504386707486,30.726979864872604,28.363366029113173,23.636138357594312,23.636138357594312,45.854108413732966,7.563564274430179,37.34509860499901,58.144900359682005,25.999752193353743,7.563564274430179,30.726979864872604,31.19970263202449,50.58133608525183,43.490494577973536,7.563564274430179,34.03603923493581,44.908662879429194,0.040651890106000045,0.04132409881190178,0.039787246004860055,0.0416829059171835,0.0395134887059134,0.04106843468944414,0.04044799576106069,0.03972712715693276,0.04167116899392555,0.03898063790242794,0.04025878778982318,0.04125582704477717,0.04090762396386348
2450,ACN89705@N,43.954099646380364,23.15861164164127,51.98872001184774,30.720607279728213,28.35748364282604,23.6312363690217,23.6312363690217,45.8445985559021,7.561995638086945,37.337353463054285,57.66021674041295,25.99436000592387,7.561995638086945,31.193232007108644,31.193232007108644,50.57084582970644,43.48147491899993,7.561995638086945,34.02898037139125,44.89934910114123,0.0406598564887701,0.0413434591809741,0.03979691257107399,0.04170471199900938,0.039505293853303806,0.04110553564413306,0.04042867229566516,0.03972662409909128,0.041699998411678194,0.03899404134871574,0.04024217963692728,0.04125318800080125,0.04091479908942255
2451,ACN89722@N,43.994780388500345,23.180045581037817,52.50989917337138,30.749040056478737,28.38372928290345,23.653107735752872,23.653107735752872,45.887029007360574,7.5689944754409195,37.37191022248954,58.18664502995207,25.545356354613105,7.5689944754409195,30.749040056478737,31.222102211193793,50.61765055451115,43.521718233785286,7.5689944754409195,34.06047513948414,44.94090469793046,0.04063187534705241,0.041380553184978804,0.03972292890288455,0.041615776349704585,0.039449880269933714,0.04101267254309884,0.04041869482700971,0.03975101668033457,0.0416437816646615,0.038902299681544086,0.04021464938479668,0.04119299748493065,0.04100071896401231
2452,ACN89723@N,41.94537567449969,20.49603584094871,50.048459611618945,30.029075766971363,25.262555803960037,25.73920780026117,22.40264382615324,43.85198365970422,8.57973593342039,35.74889972258496,55.2916315709314,24.785903807658904,6.673127948215859,30.982379759573632,28.599119778067966,51.955067596823476,41.46872367819855,6.673127948215859,32.41233574847703,48.14185162641441,0.04031097101669114,0.0409600673338326,0.04018479849907326,0.04062366007264214,0.039462657758526296,0.040896669870080345,0.039909982555105916,0.0394504612042478,0.040795422819760785,0.038699078971889705,0.040183643857433754,0.040986816998629064,0.04088377274095427
2453,ACN89742@N,42.70723916925186,20.40456982530922,49.35058748446881,31.793166937109714,27.996967899842883,25.624343501551113,24.675293742234405,48.87606260481046,7.592398074533663,38.911040131985025,57.41751043866083,26.098868381209467,8.066922954192018,32.26769181676807,26.098868381209467,55.04488604036906,38.43651525232667,7.117873194875309,31.31864205745136,46.97796308617704,0.040591889882489296,0.0401310762772347,0.03994311853360644,0.041136104412347815,0.03974673091093357,0.04140451988742694,0.04008368574562095,0.03982856965304791,0.04152803308750522,0.03904158717911418,0.040570437014398206,0.04087873330796757,0.04059063444995332
2454,ACN89743@N,41.1551763887174,24.125448227868823,48.250896455737646,33.11336031276113,27.90983226361295,24.59849623233684,22.233256209996757,46.831752442333595,8.987912084892306,34.532504326165174,59.60404856297003,24.59849623233684,8.51486408042429,30.275072285953033,28.855928272548983,53.45442450488582,44.93956042446153,7.095720067020242,33.58640831722914,48.72394446020566,0.04108116387485025,0.041202122298573625,0.03980420382844952,0.04149090074835745,0.039957814475636004,0.04081383018448579,0.03984903760457235,0.039870751288147224,0.041739224616710084,0.038297717995865434,0.04042994314245605,0.041617446831959386,0.040797838641920686
2455,ACN89760@N,41.93625817805734,20.491580700641652,50.037580780636596,30.02254846838196,25.257064584511806,25.733612972898822,22.397774254189713,43.8424517316054,8.577870990966273,35.74112912902614,54.80306466450675,24.78051619612479,6.671677437418213,31.452193633543004,28.59290330322091,51.94377433418466,41.45970978967032,6.671677437418213,32.405290410317036,48.13138722708854,0.04031939208643885,0.04098043437533524,0.040194841830266115,0.040646743066821554,0.03945407992042297,0.04093559208943698,0.03988984657243569,0.03944999456287058,0.0408258322033095,0.03871319070063721,0.040166252215096274,0.040984110610892216,0.040891301379021784
2456,ACN89763@N,43.52548177764038,23.182050077221508,52.04133690804829,30.75169908202853,28.386183768026335,23.655153140021948,23.655153140021948,45.41789402884214,7.569649004807023,37.848245024035116,58.66477978725443,26.020668454024143,7.569649004807023,30.278596019228093,31.22480214482897,51.095130782447406,43.52548177764038,7.569649004807023,34.063420521631606,44.9447909660417,0.04057598628542484,0.04130695228467553,0.03975865332792476,0.04163292594785072,0.03947570334887149,0.041047696580448385,0.04041258559437541,0.0396925718431702,0.041679965498675406,0.03892968891817343,0.040217948710413724,0.04130493032299842,0.04086132853655871
2457,ACN89777@N,41.93625817805734,20.491580700641652,50.037580780636596,30.02254846838196,25.257064584511806,25.733612972898822,22.397774254189713,43.8424517316054,8.577870990966273,35.74112912902614,54.80306466450675,24.78051619612479,6.671677437418213,31.452193633543004,28.59290330322091,51.94377433418466,41.45970978967032,6.671677437418213,32.405290410317036,48.13138722708854,0.04031939208643885,0.04098043437533524,0.040194841830266115,0.040646743066821554,0.03945407992042297,0.04093559208943698,0.03988984657243569,0.03944999456287058,0.0408258322033095,0.03871319070063721,0.040166252215096274,0.040984110610892216,0.040891301379021784
2458,ABP38236@N,38.75433462507916,16.47059221565864,52.80278092667035,34.39447197975775,27.12803423755541,26.159175871928433,19.86159649535307,45.53634318446801,6.782008559388853,37.30104707663869,61.03807703449967,26.643605054741922,9.2041544734563,34.87890116257124,26.159175871928433,54.74049765792431,49.41177664697592,7.266437742202342,36.33218871101171,49.41177664697592,0.04037529544319056,0.04033280754194162,0.04031489765175288,0.04047717912448674,0.03865817872434425,0.039669667585122956,0.03974038988644399,0.03903477828091464,0.040073529965971535,0.03772060445337664,0.038284317133994945,0.040183995874991156,0.04070517551997877
2459,ABP38243@N,38.81749270204738,16.497434398370135,53.374052465315145,33.480087455515864,27.172244891433166,26.201807573881982,19.89396500979928,46.09577258368126,7.278279881633884,37.3618367257206,60.16711368817344,26.687026232657573,9.219154516736252,34.93574343184264,26.201807573881982,54.82970844164192,49.49230319511041,7.278279881633884,35.906180749393826,50.46274051266159,0.04037877220145678,0.0401822925125532,0.040152155320971876,0.04040393721849809,0.03859623790701059,0.03974960325001117,0.03963835848545471,0.03891300297357231,0.04003763781912944,0.03775342143156511,0.03817440114190615,0.040154677125652835,0.040646843836625375
2460,ABP38253@N,38.822259001683015,16.49946007571528,53.380606127314145,33.4841983889516,27.17558130117811,26.205024826136036,19.896407738362544,46.10143256449858,7.279173562815565,36.88114605159886,60.65977969012971,26.690303063657073,9.220286512899715,34.940033101514715,26.205024826136036,54.836440839877255,49.498380227145844,7.279173562815565,35.91058957655679,50.46893670218792,0.04037332408741814,0.040171365427146034,0.04015403923848883,0.040400234145885595,0.03859025927890937,0.03973813440171352,0.03964201955816457,0.038911585534645556,0.04003208633436411,0.03773460843216664,0.038179612632365044,0.040145646718330964,0.040648846689364006
2461,ABP38267@N,38.822259001683015,16.49946007571528,53.380606127314145,33.4841983889516,27.17558130117811,26.205024826136036,19.896407738362544,46.10143256449858,7.279173562815565,36.88114605159886,60.65977969012971,26.690303063657073,9.220286512899715,34.940033101514715,26.205024826136036,54.836440839877255,49.498380227145844,7.279173562815565,35.91058957655679,50.46893670218792,0.04037332408741814,0.040171365427146034,0.04015403923848883,0.040400234145885595,0.03859025927890937,0.03973813440171352,0.03964201955816457,0.038911585534645556,0.04003208633436411,0.03773460843216664,0.038179612632365044,0.040145646718330964,0.040648846689364006
2462,ABP38279@N,38.73737415362312,16.463384015289826,52.29545510739121,33.89520238442023,27.116161907536185,26.147727553695606,19.36868707681156,45.032197453586875,6.779040476884046,36.316288269021676,60.04292993811583,26.631944730615896,9.200126361485491,34.37941956134052,26.147727553695606,54.23232381507237,48.90593486894919,7.2632576538043345,36.316288269021676,49.87436922278977,0.04058719936757471,0.040111303769874256,0.04019026243433369,0.04049925151111484,0.03846424702759777,0.03999955791978077,0.03960517699058738,0.03930927275948776,0.03997126719078635,0.03781711828458221,0.03849263608574051,0.03965166189225609,0.04108386784599457
2463,ABP38295@N,38.76068948611654,16.47329303159953,53.29594804341024,33.91560330035197,27.132482640281577,26.163465403128665,19.864853361634726,46.02831876476339,6.783120660070394,37.79167224896362,61.04808594063355,26.64797402170512,9.205663752952677,34.88462053750489,26.64797402170512,53.7804566619867,48.93537047622213,7.267629278646851,36.338146393234254,49.41987909479859,0.0405897703510306,0.040249639333930734,0.040334718069113616,0.04045461509700574,0.038665964201881085,0.03974840413509964,0.03975885668308946,0.03894048304456775,0.03996898645909497,0.03778467258465971,0.038237477292514754,0.040220528685762154,0.040537265485792964
2464,ABP38306@N,38.81553022063921,16.496600343771664,52.40096579786294,34.4487830708173,27.170871154447447,26.20048289893147,19.892959238077594,45.60824800925107,7.763106044127842,37.35994783736524,60.64926596974877,26.685677026689458,9.218688427401814,34.93397719857529,26.20048289893147,55.31213056441088,49.489801031315,7.2779119163698525,35.419171326333284,49.97499515907298,0.040273794800443886,0.040276731570585096,0.040225229855092165,0.040469244314489984,0.0386145481707116,0.039578571033400234,0.03964257801328869,0.038990875139220976,0.04001944853929854,0.037678143405801244,0.03821215879085543,0.040127722166895245,0.04069682644192679
2465,ABP38313@N,37.82348891194685,16.48716183341273,52.85590117182316,34.42907324036188,27.15532537267979,26.185492323655513,19.881577504997704,45.097236779628936,7.758664392194226,37.338572387434716,60.61456556401739,26.185492323655513,9.213413965730643,34.91398976487402,25.700575799143373,54.795567269871725,48.97656897572605,7.273747867682087,35.398906289386154,50.43131854926247,0.04030786481702963,0.040268622285117094,0.04019610310374431,0.040535252321216374,0.038628884257187995,0.039575944350710185,0.03973852985064092,0.03901913944697888,0.04008093759521074,0.03764232076233662,0.038306783879863825,0.04002513018814031,0.040757962629684105
